LandisData 	"Climate Data"
ClimateTable
<<EcoIndex      TimeStep      Month      AvgMinT      AvgMaxT      StdDevT      AvgPpt      StdDevPpt      PAR
     eco4      13      11           -2.10666413            9.91406411         0      9.643628046      0      0
     eco4      13      12           -6.63637109            4.88631582         0      6.358417994      0      0
      eco5      13      1            -5.4540990            4.904974912         0      21.11268771      0      0
      eco5      13      2            -7.3408201            4.237019483         0      29.31241947      0      0
      eco5      13      3            -5.7361893            6.993240531         0      6.926564161      0      0
      eco5      13      4            -4.9856505            7.241013934         0      9.013150786      0      0
      eco5      13      5            -0.4022945            14.31660466         0      2.085329924      0      0
      eco5      13      6            2.98895079            18.35646624        0      1.785815137      0      0
      eco5      13      7            8.03771312            22.56972138        0      0.248706974      0      0
      eco5      13      8            5.77213196            21.60288777        0      2.286979555      0      0
      eco5      13      9            4.52407271            21.05057295        0      0.62982514      0      0
      eco5      13      10         1.581304175              17.7296370      0      3.687270655      0      0
      eco5      13      11         -2.100712272             11.0905896       0      6.507382082      0      0
      eco5      13      12         -6.723310615             5.77530182       0      3.66217743      0      0
     eco1      14      1            -4.87497406           4.566641939         0      23.54430644      0      0
     eco1      14      2            -4.18422140           5.590974976         0      20.83132644      0      0
     eco1      14      3            -4.58275414           9.219440186         0      2.723008684      0      0
     eco1      14      4            -1.15393849           13.30346689         0      3.165560882      0      0
     eco1      14      5            1.652392407           16.19745206        0      6.128621983      0      0
     eco1      14      6            5.167122611           23.19777726        0      0.840719674      0      0
     eco1      14      7            5.821547422           24.52518499        0      0.029298067      0      0
     eco1      14      8            7.917817153           26.42893667        0      0.793717514      0      0
     eco1      14      9            3.85244084            20.54240477       0      1.996682841      0      0
     eco1      14      10            0.16600039            13.70518351        0      5.161882988      0      0
     eco1      14      11            -5.4762574            6.711285031         0      4.257003307      0      0
     eco1      14      12            -4.5721703            7.487382766         0      3.562926862      0      0
     eco2      14      1            -4.85441581           3.347124585         0      25.62196173      0      0
     eco2      14      2            -4.52265936           4.136846102         0      22.83358789      0      0
     eco2      14      3            -5.15355931           7.717404648         0      4.255334238      0      0
     eco2      14      4            -1.66505038           11.56939758         0      4.408180971      0      0
     eco2      14      5            1.448190576           14.21121704        0      7.061504737      0      0
     eco2      14      6            5.562466462           21.19090494        0      1.18444571      0      0
     eco2      14      7            6.708985533           22.41931611        0      0.252197214      0      0
     eco2      14      8            8.813940652           24.38804272        0      1.210190477      0      0
     eco2      14      9            4.679040383           18.60105995        0      2.661529838      0      0
     eco2      14      10            0.79393602            11.98444798        0      5.872841819      0      0
     eco2      14      11            -5.4048878            5.231482064         0      5.461811539      0      0
     eco2      14      12            -4.4008038            6.374771101         0      4.829914918      0      0
     eco3      14      1            -5.60608603           2.725123676         0      26.73431198      0      0
     eco3      14      2            -5.40947369           3.405252056         0      24.12307293      0      0
     eco3      14      3           -6.144476546           6.90588012         0      5.097349112      0      0
     eco3      14      4            -2.71166904           10.44573428        0      5.141749918      0      0
     eco3      14      5            0.563747238           12.96478229        0      7.579970619      0      0
     eco3      14      6            4.833904938           19.80922478        0      1.295732298      0      0
     eco3      14      7            6.022467657           20.98063665        0      0.423510669      0      0
     eco3      14      8            8.068171212           22.97002042        0      1.297759567      0      0
     eco3      14      9            3.931216473           17.33860321        0      2.777294381      0      0
     eco3      14      10            0.06420962            10.88674747        0      6.077337226      0      0
     eco3      14      11            -6.1879176            4.550040046         0      6.452611328      0      0
     eco3      14      12            -5.1295823            5.888102971         0      5.913426697      0      0
     eco4      14      1            -5.19839690           2.884926575         0      28.48502318      0      0
     eco4      14      2            -4.94249444           3.617817153         0      25.58336134      0      0
     eco4      14      3            -5.57381868           7.163592661         0      6.331548864      0      0
     eco4      14      4            -2.13514448           10.72587088         0      5.719007015      0      0
     eco4      14      5            1.082013586           13.29105672        0      7.630020352      0      0
     eco4      14      6            5.365141197           20.23154301        0      1.343968568      0      0
     eco4      14      7            6.649881499           21.44748202        0      0.316179176      0      0
     eco4      14      8            8.707947768           23.41439207        0      1.168833067      0      0
     eco4      14      9            4.504225731           17.71100422        0      3.032119562      0      0
     eco4      14      10            0.58268866            11.12769809        0      6.732031243      0      0
     eco4      14      11            -5.6938368            4.708762751         0      8.131523281      0      0
     eco4      14      12           -4.66651792            5.98742913         0      7.37749771      0      0
      eco5      14      1           -5.13197475            3.83981756         0      25.31469356      0      0
      eco5      14      2            -4.6405103            4.720836664         0      22.40009434      0      0
      eco5      14      3            -5.1613487            8.303723058         0      3.512847146      0      0
      eco5      14      4            -1.6812430            12.21298779         0      3.970691132      0      0
      eco5      14      5            1.29447547            14.95929136        0      6.745607764      0      0
      eco5      14      6            5.0840435             21.94128773      0      1.002998951      0      0
      eco5      14      7            5.96897354            23.19798867        0      0.187044482      0      0
      eco5      14      8            8.05838541            25.13742795        0      0.995816243      0      0
      eco5      14      9            3.93805870            19.31695988        0      2.306075204      0      0
      eco5      14      10          0.19368323              12.6544993      0      5.626706001      0      0
      eco5      14      11          -5.68788502             5.88528831        0      5.033911738      0      0
      eco5      14      12          -4.75345736             6.87641514       0      4.600356557      0      0
     eco1      15      1            -7.44776995           4.806716976         0      5.665810854      0      0
     eco1      15      2            -7.62075588           3.823832183         0      9.495513138      0      0
     eco1      15      3            -2.94849015           11.10517185         0      3.921760252      0      0
     eco1      15      4            -4.17352840           9.775641058         0      7.481819236      0      0
     eco1      15      5            3.583146478           20.86541004        0      0.586674288      0      0
     eco1      15      6            5.227916488           22.33489275        0      0.213053188      0      0
     eco1      15      7            7.628723405           25.07454717        0      0.209997363      0      0
     eco1      15      8            8.078792079           27.99729795        0      0.090990099      0      0
     eco1      15      9            6.345295423           23.94335615        0      0.63228375      0      0
     eco1      15      10            2.59070674            18.71235671        0      1.835308301      0      0
     eco1      15      11            -2.2299736            9.023951409         0      12.7562103      0      0
     eco1      15      12            -5.7788680            3.465189133         0      21.16752289      0      0
     eco2      15      1            -7.42721169           3.587199486         0      7.466862213      0      0
     eco2      15      2            -7.95919390           2.369703221         0      11.49777457      0      0
     eco2      15      3            -3.51929532           9.603136201         0      5.726414302      0      0
     eco2      15      4            -4.68464028           8.041571748         0      8.743609513      0      0
     eco2      15      5            3.378944646           18.87917485        0      1.204630137      0      0
     eco2      15      6            5.623260338           20.32802048        0      0.442931162      0      0
     eco2      15      7            8.516161355           22.96867829        0      0.545892652      0      0
     eco2      15      8          8.974915565             25.956404        0      0.448350305      0      0
     eco2      15      9            7.171894958           22.00201137        0      1.228746326      0      0
     eco2      15      10            3.21864237            16.99162116        0      2.43741715      0      0
     eco2      15      11            -2.1586040            7.544148267         0      14.18063811      0      0
     eco2      15      12            -5.6075015            2.352577508         0      22.81728697      0      0
     eco3      15      1            -8.17888192           2.965198532         0      8.513976461      0      0
     eco3      15      2            -8.84600838           1.638109106         0      12.78725958      0      0
     eco3      15      3            -4.51021255           8.791611625         0      6.80236769      0      0
     eco3      15      4            -5.73125894           6.917908398         0      9.477879271      0      0
     eco3      15      5            2.494501305           17.63274015        0      1.637827333      0      0
     eco3      15      6            4.894698814           18.94634057        0      0.487595786      0      0
     eco3      15      7            7.829643583           21.52999883        0      0.776315506      0      0
     eco3      15      8           8.229146133            24.5383817        0      0.509155056      0      0
     eco3      15      9            6.424071068           20.73955482        0      1.339150979      0      0
     eco3      15      10            2.48891598            15.89392082        0      2.608567172      0      0
     eco3      15      11            -2.9416338            6.862706275         0      15.26692902      0      0
     eco3      15      12            -6.3362801            1.865909418         0      24.0763536      0      0
     eco4      15      1            -7.77119278           3.125001432        0      10.27522699      0      0
     eco4      15      2            -8.37902903           1.850674228         0      14.24754795      0      0
     eco4      15      3            -3.93955469           9.049324215         0      8.047837976      0      0
     eco4      15      4            -5.15473440           7.198045068         0      10.05496031      0      0
     eco4      15      5            3.012767662           17.95901457        0      1.697396901      0      0
     eco4      15      6            5.425935073           19.36865871        0      0.565162306      0      0
     eco4      15      7           8.457057296            21.9968442        0      0.615620496      0      0
     eco4      15      8            8.868922673           24.98275336        0      0.411007903      0      0
     eco4      15      9            6.997080258           21.11195587        0      1.590950539      0      0
     eco4      15      10            3.00739502            16.13487137       0      3.266234156      0      0
     eco4      15      11            -2.4475531            7.021428944         0      16.94822461      0      0
     eco4      15      12            -5.8732156            1.965235531         0      25.53561661      0      0
      eco5      15      1            -7.7047706            4.079892518         0      7.154360084      0      0
      eco5      15      2            -8.0770449            2.953693813         0      11.06428104      0      0
      eco5      15      3            -3.5270848            10.18945464       0      5.010972877      0      0
      eco5      15      4            -4.7008329            8.685161934         0      8.303865926      0      0
      eco5      15      5            3.22522952            19.62724912        0      0.960267757      0      0
      eco5      15      6            5.14483737            21.07840332        0      0.305005492      0      0
      eco5      15      7            7.77614949            23.74735085        0      0.454496136      0      0
      eco5      15      8            8.21936037            26.70578923        0      0.247903218      0      0
      eco5      15      9            6.43091331            22.71791134        0      0.880227277      0      0
      eco5      15      10           2.61838957             17.6616725        0      2.19827657      0      0
      eco5      15      11           -2.4416012             8.19795465         0      13.79921946      0      0
      eco5      15      12           -5.9601551             2.85422154        0      22.64399832      0      0
     eco1      16      1           -8.010101885           4.46666874         0      6.84597928      0      0
     eco1      16      2            -5.27794231           8.810252119         0      4.707612591      0      0
     eco1      16      3            -6.00316501           8.125115946         0      9.483841625      0      0
     eco1      16      4            -1.63717313           12.55313547         0      4.280348406      0      0
     eco1      16      5            0.380438287           16.29120355        0      1.236270316      0      0
     eco1      16      6            4.775251468           23.09432649        0      0.169991234      0      0
     eco1      16      7            9.289025679           27.67459142        0      0.860621236      0      0
     eco1      16      8            7.037322182           25.25202817        0      0.167361615      0      0
     eco1      16      9            4.696887823           21.91153496        0      0.220103137      0      0
     eco1      16      10            -0.2785539            15.49300422         0      0.744428742      0      0
     eco1      16      11            -2.1790586            9.908378464         0      13.50448728      0      0
     eco1      16      12            -5.4437039            4.032411596         0      25.50779161      0      0
     eco2      16      1            -7.98954364           3.247151378         0      8.815356997      0      0
     eco2      16      2            -5.61638027           7.356123141         0      6.284550321      0      0
     eco2      16      3            -6.57397019           6.623080177         0      11.74065931      0      0
     eco2      16      4           -2.148285029           10.8190661         0      5.542138741      0      0
     eco2      16      5            0.176236454           14.30496887        0      2.098207276      0      0
     eco2      16      6            5.170595282           21.08745416        0      0.381114644      0      0
     eco2      16      7            10.17646377           25.56872254        0      1.196411279      0      0
     eco2      16      8            7.933445825           23.21113423        0      0.564356847      0      0
     eco2      16      9           5.523487292            19.9701902        0      0.618700742      0      0
     eco2      16      10            0.34938168            13.77226877        0      1.251760988      0      0
     eco2      16      11            -2.1076890            8.428575258         0      14.92891517      0      0
     eco2      16      12            -5.2723374            2.919799809         0      27.15755583      0      0
     eco3      16      1            -8.74121393           2.625150446         0      9.913513465      0      0
     eco3      16      2           -6.503194644           6.62452902         0      7.472878423      0      0
     eco3      16      3            -7.56488746           5.811555612        0      12.94060284      0      0
     eco3      16      4            -3.19490368           9.695402691         0      6.276408501      0      0
     eco3      16      5            -0.70820689           13.05853418         0      2.615624083      0      0
     eco3      16      6            4.442033824           19.70577401        0      0.408125056      0      0
     eco3      16      7            9.489945916           24.13004308        0      1.429744201      0      0
     eco3      16      8            7.187676284           21.79311192        0      0.647041392      0      0
     eco3      16      9            4.775663457           18.70773342        0      0.706469794      0      0
     eco3      16      10            -0.3803447            12.67456828         0      1.271574682      0      0
     eco3      16      11            -2.8907188            7.747133203         0      16.01520614      0      0
     eco3      16      12            -6.0011160            2.433131698         0      28.41662245      0      0
     eco4      16      1            -8.33352475           2.784953346         0      11.66422472      0      0
     eco4      16      2            -6.03621536           6.837094121         0      8.944856916      0      0
     eco4      16      3            -6.99422956           6.069268183         0      14.18090626      0      0
     eco4      16      4            -2.61837913           9.975539368         0      6.853489602      0      0
     eco4      16      5            -0.18994053           13.38480853         0      2.672417213      0      0
     eco4      16      6            4.973270014           20.12809223        0      0.491032727      0      0
     eco4      16      7            10.11735977           24.59688846        0      1.268115315      0      0
     eco4      16      8            7.827452895           22.23748358        0      0.52663053      0      0
     eco4      16      9            5.348672635           19.08013458        0      0.872518561      0      0
     eco4      16      10            0.13813432            12.91551887        0      1.835215191      0      0
     eco4      16      11            -2.3966381            7.905855903         0      17.69650192      0      0
     eco4      16      12            -5.5380515            2.532457826         0      29.87588546      0      0
      eco5      16      1            -8.2671025            3.739844344         0      8.522639918      0      0
      eco5      16      2            -5.7342312            7.940113733         0      5.852021572      0      0
      eco5      16      3            -6.5817596            7.209398697         0      11.03964162      0      0
      eco5      16      4           -2.16447772            11.4626563         0      5.102395105      0      0
      eco5      16      5            0.02252134            15.05304299        0      1.783419407      0      0
      eco5      16      6            4.69217233            21.83783695        0      0.255858224      0      0
      eco5      16      7           9.43645179             26.3473951       0      1.106721665      0      0
      eco5      16      8            7.17789048            23.96051946        0      0.344805891      0      0
      eco5      16      9            4.78250569            20.68609007        0      0.382915885      0      0
      eco5      16      10           -0.2508711             14.4423200         0      0.99361667      0      0
      eco5      16      11           -2.3906862             9.08238165         0      14.54749646      0      0
      eco5      16      12           -5.6249910             3.42144394         0      26.98426706      0      0
     eco1      17      1            -1.89406996           9.538511833         0      4.315255559      0      0
     eco1      17      2            -6.44014753           5.805472054         0      3.977762041      0      0
     eco1      17      3            -3.08228469           9.513128287         0      5.10357051      0      0
     eco1      17      4            -3.81906169           6.594501589        0      14.26515678      0      0
     eco1      17      5           1.284385698            16.4103537        0      2.585607696      0      0
     eco1      17      6           4.985402831            23.1091342        0      0.401803615      0      0
     eco1      17      7            9.461192813           27.43962241        0      1.255248231      0      0
     eco1      17      8            8.167729831           24.24465436        0      3.495146165      0      0
     eco1      17      9           6.363527768            22.9970699        0      0.429528836      0      0
     eco1      17      10            2.76034013            19.13414396        0      1.122539194      0      0
     eco1      17      11            -4.3786307            6.086505882        0      4.790630904      0      0
     eco1      17      12            -4.9179478            4.173020396         0      23.85576931      0      0
     eco2      17      1            -1.87351170           8.318994315         0      5.862647965      0      0
     eco2      17      2           -6.778585495           4.35134314         0      5.402934821      0      0
     eco2      17      3           -3.653089866           8.01109278         0      7.135835426      0      0
     eco2      17      4            -4.33017358           4.860432279         0      15.52694707      0      0
     eco2      17      5            1.08018387            14.42411903       0      3.518490416      0      0
     eco2      17      6            5.380746682           21.10226183        0      0.683985981      0      0
     eco2      17      7            10.34863099           25.33375351        0      1.591038253      0      0
     eco2      17      8            9.06385332            22.20376042       0      3.911619121      0      0
     eco2      17      9            7.190127303           21.05572507        0      0.954150425      0      0
     eco2      17      10            3.38827576            17.41340831        0      1.657112662      0      0
     eco2      17      11           -4.30726117            4.60670284        0      6.073489705      0      0
     eco2      17      12            -4.7465813            3.060408616         0      25.50553344      0      0
     eco3      17      1            -2.62518192           7.696993428         0      6.770443707      0      0
     eco3      17      2            -7.66539982           3.619749053         0      6.512070325      0      0
     eco3      17      3            -4.64400713           7.199568208         0      8.296202241      0      0
     eco3      17      4            -5.37679224           3.736768929         0      16.26121685      0      0
     eco3      17      5            0.195740533           13.17768434        0      4.036956301      0      0
     eco3      17      6            4.652185158           19.72058186        0      0.781868013      0      0
     eco3      17      7            9.662113057           23.89507404        0      1.824371177      0      0
     eco3      17      8            8.318083893           20.78573811        0      3.999188208      0      0
     eco3      17      9            6.442303414           19.79326861        0      1.055431582      0      0
     eco3      17      10            2.65854938            16.31570781        0      1.705341215      0      0
     eco3      17      11            -5.0902909            3.925260826        0      7.115641271      0      0
     eco3      17      12            -5.4753598            2.573740505         0      26.76460008      0      0
     eco4      17      1            -2.21749280           7.856796283         0      8.517909248      0      0
     eco4      17      2            -7.19842058           3.832314166        0      7.975787237      0      0
     eco4      17      3           -4.073349216           7.45728076         0      9.55148303      0      0
     eco4      17      4            -4.80026769           4.016905586        0      16.83829782      0      0
     eco4      17      5            0.714006877           13.50395869        0      4.087006036      0      0
     eco4      17      6            5.183421417           20.14289997        0      0.830821553      0      0
     eco4      17      7            10.28952695           24.36191925        0      1.662742299      0      0
     eco4      17      8            8.957860426           21.23010977        0      3.870261716      0      0
     eco4      17      9           7.015312604            20.1656695        0      1.296855908      0      0
     eco4      17      10            3.17702841            16.55665841       0      2.352443757      0      0
     eco4      17      11            -4.5962102            4.083983536         0      8.795730442      0      0
     eco4      17      12           -5.01229544            2.67306665         0      28.22386303      0      0
      eco5      17      1            -2.1510706            8.811687348        0      5.481171175      0      0
      eco5      17      2           -6.89643648            4.93533372         0      4.9578169      0      0
      eco5      17      3            -3.6608793            8.597411189         0      6.449228841      0      0
      eco5      17      4            -4.3463662            5.504022465         0      15.08720341      0      0
      eco5      17      5            0.92646876            15.17219315        0      3.202593426      0      0
      eco5      17      6            4.90232372            21.85264457       0      0.51399445      0      0
      eco5      17      7            9.60861893            26.11242587        0      1.501348642      0      0
      eco5      17      8            8.30829811            22.95314565        0      3.697244894      0      0
      eco5      17      9            6.44914566            21.77162516        0      0.639875864      0      0
      eco5      17      10           2.78802296             18.0834597       0      1.392011903      0      0
      eco5      17      11           -4.5902583             5.26050911         0      5.683162939      0      0
      eco5      17      12           -5.0992348             3.56205275         0      25.33224467      0      0
     eco1      18      1            -5.95843153           5.199494951         0      6.679840008      0      0
     eco1      18      2            -6.28482641           4.050867953         0      15.87328833      0      0
     eco1      18      3            -1.22327018           12.72021374         0      2.67830426      0      0
     eco1      18      4            -0.38891406           12.51377447         0      1.240996708      0      0
     eco1      18      5            1.709690471           16.57782843        0      1.73143269      0      0
     eco1      18      6            4.878551388           22.06364298        0      0.341757264      0      0
     eco1      18      7          8.214592541             25.477898        0      0.065362681      0      0
     eco1      18      8            7.491692127           24.56022138        0      0.378484883      0      0
     eco1      18      9            4.531964527           20.67081701        0      0.324617066      0      0
     eco1      18      10            -0.0277175            12.53772689         0      12.73489387      0      0
     eco1      18      11            -3.6416756            7.229462302         0      5.672300454      0      0
     eco1      18      12            -4.9119163            5.544212504         0      15.12030933      0      0
     eco2      18      1            -5.93787328           3.979977577         0      8.631457207      0      0
     eco2      18      2           -6.623264374           2.59673898         0      17.87554976      0      0
     eco2      18      3            -1.79407536           11.21817816         0      4.201250101      0      0
     eco2      18      4           -0.900025961           10.7797051         0      2.074473174      0      0
     eco2      18      5            1.505488639           14.59159377        0      2.658275015      0      0
     eco2      18      6            5.273895159           20.05677071        0      0.609228358      0      0
     eco2      18      7            9.102030808           23.37202912        0      0.352930164      0      0
     eco2      18      8            8.387815668           22.51932743        0      0.793043677      0      0
     eco2      18      9            5.358564075           18.72947222        0      0.788447528      0      0
     eco2      18      10            0.60021810            10.81699135        0      13.44585272      0      0
     eco2      18      11            -3.5703060            5.749659105         0      7.051449433      0      0
     eco2      18      12            -4.7405498            4.431600902         0      16.77007358      0      0
     eco3      18      1            -6.68954353           3.357976674         0      9.724281592      0      0
     eco3      18      2           -7.510078703           1.86514486         0      19.16503477      0      0
     eco3      18      3           -2.784992629           10.4066536         0      5.036247138      0      0
     eco3      18      4            -1.94664461           9.656041691         0      2.570148278      0      0
     eco3      18      5            0.621045298           13.34515908        0      3.176740896      0      0
     eco3      18      6            4.545333696           18.67509081        0      0.694179226      0      0
     eco3      18      7            8.415512818           21.93334966        0      0.560445331      0      0
     eco3      18      8            7.642046192           21.10130513        0      0.88061277      0      0
     eco3      18      9           4.610740177            17.4670156        0      0.895135011      0      0
     eco3      18      10            -0.1295082            9.719290844         0      13.65034815      0      0
     eco3      18      11            -4.3533358            5.068217105         0      8.134470992      0      0
     eco3      18      12            -5.4693285            3.944932831         0      18.02914028      0      0
     eco4      18      1            -6.28185438           3.517779561         0      11.47499285      0      0
     eco4      18      2            -7.04309945           2.077709989         0      20.62532315      0      0
     eco4      18      3            -2.21433473           10.66436616         0      6.265506398      0      0
     eco4      18      4            -1.37012006           9.936178368         0      3.153274394      0      0
     eco4      18      5            1.139311654           13.67143342        0      3.230002422      0      0
     eco4      18      6            5.076569904           19.09740894        0      0.749297082      0      0
     eco4      18      7            9.04292677            22.40019504       0      0.422697841      0      0
     eco4      18      8            8.281822712           21.54567679        0      0.75173042      0      0
     eco4      18      9            5.183749397           17.83941663        0      1.101374688      0      0
     eco4      18      10            0.38897075            9.960241466        0      14.30504207      0      0
     eco4      18      11            -3.8592550            5.226939808         0      9.815766688      0      0
     eco4      18      12            -5.0062639            4.044258947         0      19.48840352      0      0
      eco5      18      1            -6.2154322            4.472670561         0      8.337808786      0      0
      eco5      18      2            -6.7411153            3.180729551         0      17.44205623      0      0
      eco5      18      3            -1.8018648            11.80449658         0      3.46050838      0      0
      eco5      18      4           -0.91621865            11.4232953         0      1.677977789      0      0
      eco5      18      5           1.351773526            15.3396679        0      2.342378054      0      0
      eco5      18      6            4.79547227            20.80715355       0      0.443715918      0      0
      eco5      18      7            8.36201867            24.15070168        0      0.266139511      0      0
      eco5      18      8            7.63226037            23.26871266        0      0.578669441      0      0
      eco5      18      9           4.617582382            19.4453722        0      0.507100158      0      0
      eco5      18      10           -3.47E-05              11.4870426      0      13.19971682      0      0
      eco5      18      11           -3.8533032             6.40346547         0      6.675517764      0      0
      eco5      18      12           -5.0932035             4.93324492         0      16.59678484      0      0
     eco1      19      1            -5.70266085           3.757127797         0      15.86812683      0      0
     eco1      19      2            -3.51373232           5.633247523         0      6.832679366      0      0
     eco1      19      3            -3.42300153           8.363358797         0      13.42634201      0      0
     eco1      19      4           -2.812630375           9.93354087         0      4.203796592      0      0
     eco1      19      5            1.681033988           14.71139194        0      10.53720897      0      0
     eco1      19      6            2.848050434           17.78349733        0      3.183173097      0      0
     eco1      19      7            8.992505756           26.84677541        0      0.030264151      0      0
     eco1      19      8            7.642659733           25.05115384        0      1.113381162      0      0
     eco1      19      9            2.987890727           19.22166118        0      0.734986015      0      0
     eco1      19      10            1.19542079            14.89055679       0      3.030599885      0      0
     eco1      19      11            -1.4242223            9.975918875         0      6.031641894      0      0
     eco1      19      12            -3.4704640            5.723920921         0      41.14578262      0      0
     eco2      19      1            -5.68210259           2.537610256         0      17.94578221      0      0
     eco2      19      2            -3.85217025           4.179118554         0      8.721940893      0      0
     eco2      19      3            -3.99380671           6.861323241        0      15.68315985      0      0
     eco2      19      4            -3.32374227           8.199471383         0      5.465586844      0      0
     eco2      19      5           1.476832156            12.7251569        0      11.47009175      0      0
     eco2      19      6            3.243394247           15.77662503        0      3.527639      0      0
     eco2      19      7            9.879943935           24.74090654        0      0.255513184      0      0
     eco2      19      8           8.538783273            23.0102599        0      1.529854144      0      0
     eco2      19      9            3.814490246           17.28031622        0      1.353109825      0      0
     eco2      19      10            1.82335641            13.16982128        0      3.741558661      0      0
     eco2      19      11            -1.3528527            8.496115935         0      7.434995559      0      0
     eco2      19      12            -3.2990975            4.611309191         0      42.79554678      0      0
     eco3      19      1            -6.43377284           1.915609292         0      19.05813245      0      0
     eco3      19      2            -4.73898451           3.447524441         0      9.992802124      0      0
     eco3      19      3            -4.98472389           6.049798677         0      16.88310345      0      0
     eco3      19      4            -4.37036091           7.075807855         0      6.199856589      0      0
     eco3      19      5            0.592388815           11.47872216        0      11.98855765      0      0
     eco3      19      6          2.514832765             14.394945        0      3.638925588      0      0
     eco3      19      7            9.193426              23.30222708     0      0.428608296      0      0
     eco3      19      8            7.793013796           21.59223759        0      1.617423235      0      0
     eco3      19      9            3.066666363           16.01785926        0      1.467963832      0      0
     eco3      19      10            1.09363003            12.07212078       0      3.946054064      0      0
     eco3      19      11            -2.1358825            7.814673909         0      8.521145545      0      0
     eco3      19      12            -4.0278761            4.124641067         0      44.05461332      0      0
     eco4      19      1            -6.02608369           2.075412201         0      20.80884371      0      0
     eco4      19      2            -4.27200532           3.660089566         0      11.45309051      0      0
     eco4      19      3            -4.41406608           6.307511237         0      18.123407      0      0
     eco4      19      4            -3.79383637           7.355944565         0      6.776937596      0      0
     eco4      19      5            1.110655169           11.80499655        0      12.03860737      0      0
     eco4      19      6            3.046068992           14.81726318        0      3.686677375      0      0
      eco4      19      7            9.82083989            23.76907245        0      0.319968261      0      0
      eco4      19      8            8.43279032            22.03660925        0      1.488496726      0      0
      eco4      19      9            3.63967555            16.39026042        0      1.721333315      0      0
      eco4      19      10           1.61210905             12.3130714        0      4.600748034      0      0
      eco4      19      11           -1.6418017             7.97339665         0      10.20244135      0      0
      eco4      19      12           -3.5648116             4.22396720         0      45.51387653      0      0
      eco5      19      1            -5.9596615            3.030303313         0      17.63851403      0      0
      eco5      19      2            -3.9700212            4.763109152         0      8.306278306      0      0
      eco5      19      3            -4.0015961            7.447641667         0      14.98214206      0      0
      eco5      19      4            -3.3399349            8.843061613         0      5.02584326      0      0
      eco5      19      5            1.32311704            13.47323118        0      11.1541948      0      0
      eco5      19      6            2.76497132            16.52700785        0      3.346192246      0      0
      eco5      19      7            9.13993187            25.51957909        0      0.189743103      0      0
      eco5      19      8            7.78322797            23.75964513        0      1.315479901      0      0
      eco5      19      9            3.07350860            17.99621618        0      0.998527399      0      0
      eco5      19      10           1.22310362             13.8398726        0      3.495422851      0      0
      eco5      19      11          -1.63584992             9.14992211        0      7.054191517      0      0
      eco5      19      12           -3.6517511             5.11295326         0      42.62225808      0      0
     eco1      20      1           -5.378587337           5.18382464         0      17.79171043      0      0
     eco1      20      2            -5.93647350           6.884040529         0      11.62098213      0      0
     eco1      20      3            -7.28612924           3.555334104         0      17.95092416      0      0
     eco1      20      4            -1.35042425           9.428031538        0      14.72769166      0      0
     eco1      20      5            2.259459871           16.86986191        0      1.37190306      0      0
     eco1      20      6            6.386947232           22.25122118        0      0.732101138      0      0
     eco1      20      7            9.732139686           25.95471227        0      0.093045077      0      0
     eco1      20      8            7.044402061           24.10635442        0      0.258582917      0      0
     eco1      20      9            4.495663506           21.02512228        0      0.222079637      0      0
     eco1      20      10            0.28350947            14.37219096        0      1.795363578      0      0
     eco1      20      11            -1.8946853            8.762624232         0      8.30987818      0      0
     eco1      20      12           -5.30854995            5.53291238         0      7.991713035      0      0
     eco2      20      1            -5.35802909           3.964307223         0      19.86936587      0      0
     eco2      20      2            -6.27491147           5.429911598         0      13.62324362      0      0
     eco2      20      3            -7.85693441           2.053298595         0      20.20774198      0      0
     eco2      20      4            -1.86153614           7.693962229         0      15.98948193      0      0
     eco2      20      5            2.05525804            14.88362696       0      2.259834144      0      0
     eco2      20      6            6.782291044           20.24434891        0      1.070360601      0      0
     eco2      20      7            10.61957773           23.84884339        0      0.404556452      0      0
     eco2      20      8            7.940525446           22.06546047        0      0.665542295      0      0
     eco2      20      9           5.322262968            19.0837775        0      0.622118636      0      0
     eco2      20      10            0.9114451             12.65145542      0      2.391143851      0      0
     eco2      20      11            -1.8233157            7.282821211         0      9.734306128      0      0
     eco2      20      12            -5.1371834            4.420300706         0      9.641477094      0      0
     eco3      20      1            -6.10969938           3.342306305         0      20.98171618      0      0
     eco3      20      2            -7.16172589           4.698317511         0      14.91272866      0      0
     eco3      20      3            -8.84785160           1.241774017         0      21.40768563      0      0
     eco3      20      4            -2.90815479           6.570298878         0      16.72375156      0      0
     eco3      20      5            1.170814702           13.63719229        0      2.777554617      0      0
     eco3      20      6          6.053729529             18.862669        0      1.181599294      0      0
     eco3      20      7            9.933059913           22.41016393        0      0.621109721      0      0
     eco3      20      8            7.194756086           20.64743817        0      0.752989664      0      0
     eco3      20      9            4.574439133           17.82132089        0      0.710277796      0      0
     eco3      20      10            0.18171870            11.55375492        0      2.557521804      0      0
     eco3      20      11           -2.60634557            6.60137918         0      10.82059706      0      0
     eco3      20      12            -5.8659619            3.933632609         0      10.9005437      0      0
      eco4      20      1            -5.7020102            3.502109215        0      22.73242755      0      0
      eco4      20      2            -6.6947465            4.910882625         0      16.37301709      0      0
      eco4      20      3            -8.2771937            1.499486592         0      22.6479891      0      0
      eco4      20      4            -2.3316302            6.850435548         0      17.30083261      0      0
      eco4      20      5            1.68908105            13.96346671        0      2.835386803      0      0
