LandisData 	"Climate Data"
ClimateTable
<<EcoIndex TimeStep Month AvgMinT	AvgMaxT		StdDevT		AvgPpt		StdDevPpt	PAR
eco5	40	12	-7.476470785	4.487304504	1.489489822	18.42616701	12.86964933	0
eco1	41	1	-7.129278133	4.340755859	1.28116097	21.26710445	16.08589046	0
eco1	41	2	-6.289859964	5.351422853	0.945071112	14.81618314	4.672816499	0
eco1	41	3	-4.709771688	7.834867401	1.26840224	15.74460426	3.931548511	0
eco1	41	4	-2.710624955	12.01962509	0.586546847	8.845638619	6.850159769	0
eco1	41	5	1.100879755	17.36715374	2.375533462	3.028031095	1.60390699	0
eco1	41	6	4.570678221	23.07961706	0.817334863	0.584437811	0.33775186	0
eco1	41	7	9.328927436	28.92727987	0.827483747	0.263536471	0.282232494	0
eco1	41	8	7.505708187	27.35235669	0.662051948	0.673789213	0.23923652	0
eco1	41	9	5.132373889	23.7112319	1.979766566	1.280076432	0.628744072	0
eco1	41	10	-0.135398991	16.71642053	1.246490459	4.18014019	5.686196025	0
eco1	41	11	-3.604900112	9.592148479	1.889743251	11.849623	8.852860953	0
eco1	41	12	-7.009400896	4.728800351	1.42496363	17.32868255	11.97087105	0
eco2	41	1	-7.796245149	3.88454296	1.33629952	22.55284123	16.93917987	0
eco2	41	2	-6.932958751	4.947956563	1.0538979	16.27481054	5.067277674	0
eco2	41	3	-5.367924568	7.502449368	1.237800175	17.07369126	4.14421743	0
eco2	41	4	-3.309287902	11.76982485	0.629583817	9.766478419	6.843884308	0
eco2	41	5	0.634527753	17.02200172	2.423875116	3.637015007	1.82334522	0
eco2	41	6	4.317786288	22.72900752	0.817792844	0.719911159	0.456779849	0
eco2	41	7	8.913581902	28.36996643	0.807883079	0.281446359	0.270417796	0
eco2	41	8	7.045188225	26.77771044	0.601573759	0.837723929	0.31576941	0
eco2	41	9	4.50950498	23.20016421	1.967578258	1.488541976	0.832541491	0
eco2	41	10	-0.64949571	16.13048638	1.323252223	4.72954197	6.314829107	0
eco2	41	11	-4.293747688	9.086489298	1.988110741	12.78236012	9.486320034	0
eco2	41	12	-7.705783706	4.233865142	1.502745741	18.31845244	12.97082319	0
eco3	41	1	-8.23799716	3.642362327	1.348132151	23.30088958	17.23805714	0
eco3	41	2	-7.413718988	4.644080679	1.111263369	16.99514443	5.143293825	0
eco3	41	3	-5.802976568	7.217542347	1.205297264	17.86283203	4.145995413	0
eco3	41	4	-3.671298965	11.55089598	0.635099309	10.05576576	6.711012952	0
eco3	41	5	0.266373741	16.73734922	2.437232301	3.757016783	1.911373744	0
eco3	41	6	4.03741386	22.46672578	0.792506479	0.769156503	0.497647629	0
eco3	41	7	8.485169243	28.0638097	0.84469141	0.284132746	0.263158038	0
eco3	41	8	6.497149893	26.42454958	0.594334105	0.940576159	0.38703255	0
eco3	41	9	3.909590518	22.91533832	1.931634557	1.558041005	0.958292623	0
eco3	41	10	-1.078078584	15.79855771	1.327688944	5.002253282	6.698709111	0
eco3	41	11	-4.8006205	8.799938227	1.998884372	13.54229336	10.16258708	0
eco3	41	12	-8.210015708	3.967951104	1.533984266	19.18158946	13.71516988	0
eco4	41	1	-7.821764625	4.020735707	1.325111814	22.69211504	17.03650469	0
eco4	41	2	-7.021453352	4.962415248	1.055242003	16.33043945	4.982652003	0
eco4	41	3	-5.385963386	7.467505372	1.231815926	16.90622001	4.123019043	0
eco4	41	4	-3.32938882	11.6927928	0.608344158	9.409596859	6.709988556	0
eco4	41	5	0.588806049	16.96154836	2.403072281	3.36737982	1.751882692	0
eco4	41	6	4.189686421	22.62539615	0.793732266	0.708722348	0.432435631	0
eco4	41	7	8.721938675	28.451346	0.850232949	0.242355256	0.233636917	0
eco4	41	8	6.795182437	26.87842522	0.640118484	0.75670045	0.302563011	0
eco4	41	9	4.28701114	23.35167652	1.990829277	1.396715715	0.764135419	0
eco4	41	10	-0.701682416	16.28666855	1.287347965	4.584819534	6.234790837	0
eco4	41	11	-4.311589111	9.213048447	1.961407972	13.24664363	10.02919119	0
eco4	41	12	-7.728168534	4.370457159	1.517587301	19.00022815	13.0859981	0
eco5	41	1	-7.526500338	4.146500345	1.297858509	22.11609405	16.51959016	0
eco5	41	2	-6.745715016	5.081311803	1.046148521	15.85695163	4.862834553	0
eco5	41	3	-5.153277147	7.606900665	1.2106763	16.5749091	4.035210694	0
eco5	41	4	-3.086905923	11.88641315	0.613276708	9.158416173	6.465335199	0
eco5	41	5	0.783543308	17.11676957	2.41244523	3.33584803	1.736495274	0
eco5	41	6	4.420497925	22.80925311	0.793805368	0.702952679	0.425294383	0
eco5	41	7	8.98697608	28.52512805	0.848862645	0.243929933	0.234824816	0
eco5	41	8	7.074208408	26.96428	0.623982151	0.760618033	0.306711753	0
eco5	41	9	4.559752767	23.42265943	1.949445046	1.381729523	0.81072198	0
eco5	41	10	-0.471013258	16.34891769	1.285847283	4.599834586	6.227369256	0
eco5	41	11	-4.08624836	9.298799331	1.951176766	12.72213225	9.611004639	0
eco5	41	12	-7.476470785	4.487304504	1.489489822	18.42616701	12.86964933	0
eco1	42	1	-7.129278133	4.340755859	1.28116097	21.26710445	16.08589046	0
eco1	42	2	-6.289859964	5.351422853	0.945071112	14.81618314	4.672816499	0
eco1	42	3	-4.709771688	7.834867401	1.26840224	15.74460426	3.931548511	0
eco1	42	4	-2.710624955	12.01962509	0.586546847	8.845638619	6.850159769	0
eco1	42	5	1.100879755	17.36715374	2.375533462	3.028031095	1.60390699	0
eco1	42	6	4.570678221	23.07961706	0.817334863	0.584437811	0.33775186	0
eco1	42	7	9.328927436	28.92727987	0.827483747	0.263536471	0.282232494	0
eco1	42	8	7.505708187	27.35235669	0.662051948	0.673789213	0.23923652	0
eco1	42	9	5.132373889	23.7112319	1.979766566	1.280076432	0.628744072	0
eco1	42	10	-0.135398991	16.71642053	1.246490459	4.18014019	5.686196025	0
eco1	42	11	-3.604900112	9.592148479	1.889743251	11.849623	8.852860953	0
eco1	42	12	-7.009400896	4.728800351	1.42496363	17.32868255	11.97087105	0
eco2	42	1	-7.796245149	3.88454296	1.33629952	22.55284123	16.93917987	0
eco2	42	2	-6.932958751	4.947956563	1.0538979	16.27481054	5.067277674	0
eco2	42	3	-5.367924568	7.502449368	1.237800175	17.07369126	4.14421743	0
eco2	42	4	-3.309287902	11.76982485	0.629583817	9.766478419	6.843884308	0
eco2	42	5	0.634527753	17.02200172	2.423875116	3.637015007	1.82334522	0
eco2	42	6	4.317786288	22.72900752	0.817792844	0.719911159	0.456779849	0
eco2	42	7	8.913581902	28.36996643	0.807883079	0.281446359	0.270417796	0
eco2	42	8	7.045188225	26.77771044	0.601573759	0.837723929	0.31576941	0
eco2	42	9	4.50950498	23.20016421	1.967578258	1.488541976	0.832541491	0
eco2	42	10	-0.64949571	16.13048638	1.323252223	4.72954197	6.314829107	0
eco2	42	11	-4.293747688	9.086489298	1.988110741	12.78236012	9.486320034	0
eco2	42	12	-7.705783706	4.233865142	1.502745741	18.31845244	12.97082319	0
eco3	42	1	-8.23799716	3.642362327	1.348132151	23.30088958	17.23805714	0
eco3	42	2	-7.413718988	4.644080679	1.111263369	16.99514443	5.143293825	0
eco3	42	3	-5.802976568	7.217542347	1.205297264	17.86283203	4.145995413	0
eco3	42	4	-3.671298965	11.55089598	0.635099309	10.05576576	6.711012952	0
eco3	42	5	0.266373741	16.73734922	2.437232301	3.757016783	1.911373744	0
eco3	42	6	4.03741386	22.46672578	0.792506479	0.769156503	0.497647629	0
eco3	42	7	8.485169243	28.0638097	0.84469141	0.284132746	0.263158038	0
eco3	42	8	6.497149893	26.42454958	0.594334105	0.940576159	0.38703255	0
eco3	42	9	3.909590518	22.91533832	1.931634557	1.558041005	0.958292623	0
eco3	42	10	-1.078078584	15.79855771	1.327688944	5.002253282	6.698709111	0
eco3	42	11	-4.8006205	8.799938227	1.998884372	13.54229336	10.16258708	0
eco3	42	12	-8.210015708	3.967951104	1.533984266	19.18158946	13.71516988	0
eco4	42	1	-7.821764625	4.020735707	1.325111814	22.69211504	17.03650469	0
eco4	42	2	-7.021453352	4.962415248	1.055242003	16.33043945	4.982652003	0
eco4	42	3	-5.385963386	7.467505372	1.231815926	16.90622001	4.123019043	0
eco4	42	4	-3.32938882	11.6927928	0.608344158	9.409596859	6.709988556	0
eco4	42	5	0.588806049	16.96154836	2.403072281	3.36737982	1.751882692	0
eco4	42	6	4.189686421	22.62539615	0.793732266	0.708722348	0.432435631	0
eco4	42	7	8.721938675	28.451346	0.850232949	0.242355256	0.233636917	0
eco4	42	8	6.795182437	26.87842522	0.640118484	0.75670045	0.302563011	0
eco4	42	9	4.28701114	23.35167652	1.990829277	1.396715715	0.764135419	0
eco4	42	10	-0.701682416	16.28666855	1.287347965	4.584819534	6.234790837	0
eco4	42	11	-4.311589111	9.213048447	1.961407972	13.24664363	10.02919119	0
eco4	42	12	-7.728168534	4.370457159	1.517587301	19.00022815	13.0859981	0
eco5	42	1	-7.526500338	4.146500345	1.297858509	22.11609405	16.51959016	0
eco5	42	2	-6.745715016	5.081311803	1.046148521	15.85695163	4.862834553	0
eco5	42	3	-5.153277147	7.606900665	1.2106763	16.5749091	4.035210694	0
eco5	42	4	-3.086905923	11.88641315	0.613276708	9.158416173	6.465335199	0
eco5	42	5	0.783543308	17.11676957	2.41244523	3.33584803	1.736495274	0
eco5	42	6	4.420497925	22.80925311	0.793805368	0.702952679	0.425294383	0
eco5	42	7	8.98697608	28.52512805	0.848862645	0.243929933	0.234824816	0
eco5	42	8	7.074208408	26.96428	0.623982151	0.760618033	0.306711753	0
eco5	42	9	4.559752767	23.42265943	1.949445046	1.381729523	0.81072198	0
eco5	42	10	-0.471013258	16.34891769	1.285847283	4.599834586	6.227369256	0
eco5	42	11	-4.08624836	9.298799331	1.951176766	12.72213225	9.611004639	0
eco5	42	12	-7.476470785	4.487304504	1.489489822	18.42616701	12.86964933	0
eco1	43	1	-7.129278133	4.340755859	1.28116097	21.26710445	16.08589046	0
eco1	43	2	-6.289859964	5.351422853	0.945071112	14.81618314	4.672816499	0
eco1	43	3	-4.709771688	7.834867401	1.26840224	15.74460426	3.931548511	0
eco1	43	4	-2.710624955	12.01962509	0.586546847	8.845638619	6.850159769	0
eco1	43	5	1.100879755	17.36715374	2.375533462	3.028031095	1.60390699	0
eco1	43	6	4.570678221	23.07961706	0.817334863	0.584437811	0.33775186	0
eco1	43	7	9.328927436	28.92727987	0.827483747	0.263536471	0.282232494	0
eco1	43	8	7.505708187	27.35235669	0.662051948	0.673789213	0.23923652	0
eco1	43	9	5.132373889	23.7112319	1.979766566	1.280076432	0.628744072	0
eco1	43	10	-0.135398991	16.71642053	1.246490459	4.18014019	5.686196025	0
eco1	43	11	-3.604900112	9.592148479	1.889743251	11.849623	8.852860953	0
eco1	43	12	-7.009400896	4.728800351	1.42496363	17.32868255	11.97087105	0
eco2	43	1	-7.796245149	3.88454296	1.33629952	22.55284123	16.93917987	0
eco2	43	2	-6.932958751	4.947956563	1.0538979	16.27481054	5.067277674	0
eco2	43	3	-5.367924568	7.502449368	1.237800175	17.07369126	4.14421743	0
eco2	43	4	-3.309287902	11.76982485	0.629583817	9.766478419	6.843884308	0
eco2	43	5	0.634527753	17.02200172	2.423875116	3.637015007	1.82334522	0
eco2	43	6	4.317786288	22.72900752	0.817792844	0.719911159	0.456779849	0
eco2	43	7	8.913581902	28.36996643	0.807883079	0.281446359	0.270417796	0
eco2	43	8	7.045188225	26.77771044	0.601573759	0.837723929	0.31576941	0
eco2	43	9	4.50950498	23.20016421	1.967578258	1.488541976	0.832541491	0
eco2	43	10	-0.64949571	16.13048638	1.323252223	4.72954197	6.314829107	0
eco2	43	11	-4.293747688	9.086489298	1.988110741	12.78236012	9.486320034	0
eco2	43	12	-7.705783706	4.233865142	1.502745741	18.31845244	12.97082319	0
eco3	43	1	-8.23799716	3.642362327	1.348132151	23.30088958	17.23805714	0
eco3	43	2	-7.413718988	4.644080679	1.111263369	16.99514443	5.143293825	0
eco3	43	3	-5.802976568	7.217542347	1.205297264	17.86283203	4.145995413	0
eco3	43	4	-3.671298965	11.55089598	0.635099309	10.05576576	6.711012952	0
eco3	43	5	0.266373741	16.73734922	2.437232301	3.757016783	1.911373744	0
eco3	43	6	4.03741386	22.46672578	0.792506479	0.769156503	0.497647629	0
eco3	43	7	8.485169243	28.0638097	0.84469141	0.284132746	0.263158038	0
eco3	43	8	6.497149893	26.42454958	0.594334105	0.940576159	0.38703255	0
eco3	43	9	3.909590518	22.91533832	1.931634557	1.558041005	0.958292623	0
eco3	43	10	-1.078078584	15.79855771	1.327688944	5.002253282	6.698709111	0
eco3	43	11	-4.8006205	8.799938227	1.998884372	13.54229336	10.16258708	0
eco3	43	12	-8.210015708	3.967951104	1.533984266	19.18158946	13.71516988	0
eco4	43	1	-7.821764625	4.020735707	1.325111814	22.69211504	17.03650469	0
eco4	43	2	-7.021453352	4.962415248	1.055242003	16.33043945	4.982652003	0
eco4	43	3	-5.385963386	7.467505372	1.231815926	16.90622001	4.123019043	0
eco4	43	4	-3.32938882	11.6927928	0.608344158	9.409596859	6.709988556	0
eco4	43	5	0.588806049	16.96154836	2.403072281	3.36737982	1.751882692	0
eco4	43	6	4.189686421	22.62539615	0.793732266	0.708722348	0.432435631	0
eco4	43	7	8.721938675	28.451346	0.850232949	0.242355256	0.233636917	0
eco4	43	8	6.795182437	26.87842522	0.640118484	0.75670045	0.302563011	0
eco4	43	9	4.28701114	23.35167652	1.990829277	1.396715715	0.764135419	0
eco4	43	10	-0.701682416	16.28666855	1.287347965	4.584819534	6.234790837	0
eco4	43	11	-4.311589111	9.213048447	1.961407972	13.24664363	10.02919119	0
eco4	43	12	-7.728168534	4.370457159	1.517587301	19.00022815	13.0859981	0
eco5	43	1	-7.526500338	4.146500345	1.297858509	22.11609405	16.51959016	0
eco5	43	2	-6.745715016	5.081311803	1.046148521	15.85695163	4.862834553	0
eco5	43	3	-5.153277147	7.606900665	1.2106763	16.5749091	4.035210694	0
eco5	43	4	-3.086905923	11.88641315	0.613276708	9.158416173	6.465335199	0
eco5	43	5	0.783543308	17.11676957	2.41244523	3.33584803	1.736495274	0
eco5	43	6	4.420497925	22.80925311	0.793805368	0.702952679	0.425294383	0
eco5	43	7	8.98697608	28.52512805	0.848862645	0.243929933	0.234824816	0
eco5	43	8	7.074208408	26.96428	0.623982151	0.760618033	0.306711753	0
eco5	43	9	4.559752767	23.42265943	1.949445046	1.381729523	0.81072198	0
eco5	43	10	-0.471013258	16.34891769	1.285847283	4.599834586	6.227369256	0
eco5	43	11	-4.08624836	9.298799331	1.951176766	12.72213225	9.611004639	0
eco5	43	12	-7.476470785	4.487304504	1.489489822	18.42616701	12.86964933	0
eco1	44	1	-7.129278133	4.340755859	1.28116097	21.26710445	16.08589046	0
eco1	44	2	-6.289859964	5.351422853	0.945071112	14.81618314	4.672816499	0
eco1	44	3	-4.709771688	7.834867401	1.26840224	15.74460426	3.931548511	0
eco1	44	4	-2.710624955	12.01962509	0.586546847	8.845638619	6.850159769	0
eco1	44	5	1.100879755	17.36715374	2.375533462	3.028031095	1.60390699	0
eco1	44	6	4.570678221	23.07961706	0.817334863	0.584437811	0.33775186	0
eco1	44	7	9.328927436	28.92727987	0.827483747	0.263536471	0.282232494	0
eco1	44	8	7.505708187	27.35235669	0.662051948	0.673789213	0.23923652	0
eco1	44	9	5.132373889	23.7112319	1.979766566	1.280076432	0.628744072	0
eco1	44	10	-0.135398991	16.71642053	1.246490459	4.18014019	5.686196025	0
eco1	44	11	-3.604900112	9.592148479	1.889743251	11.849623	8.852860953	0
eco1	44	12	-7.009400896	4.728800351	1.42496363	17.32868255	11.97087105	0
eco2	44	1	-7.796245149	3.88454296	1.33629952	22.55284123	16.93917987	0
eco2	44	2	-6.932958751	4.947956563	1.0538979	16.27481054	5.067277674	0
eco2	44	3	-5.367924568	7.502449368	1.237800175	17.07369126	4.14421743	0
eco2	44	4	-3.309287902	11.76982485	0.629583817	9.766478419	6.843884308	0
eco2	44	5	0.634527753	17.02200172	2.423875116	3.637015007	1.82334522	0
eco2	44	6	4.317786288	22.72900752	0.817792844	0.719911159	0.456779849	0
eco2	44	7	8.913581902	28.36996643	0.807883079	0.281446359	0.270417796	0
eco2	44	8	7.045188225	26.77771044	0.601573759	0.837723929	0.31576941	0
eco2	44	9	4.50950498	23.20016421	1.967578258	1.488541976	0.832541491	0
eco2	44	10	-0.64949571	16.13048638	1.323252223	4.72954197	6.314829107	0
eco2	44	11	-4.293747688	9.086489298	1.988110741	12.78236012	9.486320034	0
eco2	44	12	-7.705783706	4.233865142	1.502745741	18.31845244	12.97082319	0
eco3	44	1	-8.23799716	3.642362327	1.348132151	23.30088958	17.23805714	0
eco3	44	2	-7.413718988	4.644080679	1.111263369	16.99514443	5.143293825	0
eco3	44	3	-5.802976568	7.217542347	1.205297264	17.86283203	4.145995413	0
eco3	44	4	-3.671298965	11.55089598	0.635099309	10.05576576	6.711012952	0
eco3	44	5	0.266373741	16.73734922	2.437232301	3.757016783	1.911373744	0
eco3	44	6	4.03741386	22.46672578	0.792506479	0.769156503	0.497647629	0
eco3	44	7	8.485169243	28.0638097	0.84469141	0.284132746	0.263158038	0
eco3	44	8	6.497149893	26.42454958	0.594334105	0.940576159	0.38703255	0
eco3	44	9	3.909590518	22.91533832	1.931634557	1.558041005	0.958292623	0
eco3	44	10	-1.078078584	15.79855771	1.327688944	5.002253282	6.698709111	0
eco3	44	11	-4.8006205	8.799938227	1.998884372	13.54229336	10.16258708	0
eco3	44	12	-8.210015708	3.967951104	1.533984266	19.18158946	13.71516988	0
eco4	44	1	-7.821764625	4.020735707	1.325111814	22.69211504	17.03650469	0
eco4	44	2	-7.021453352	4.962415248	1.055242003	16.33043945	4.982652003	0
eco4	44	3	-5.385963386	7.467505372	1.231815926	16.90622001	4.123019043	0
eco4	44	4	-3.32938882	11.6927928	0.608344158	9.409596859	6.709988556	0
eco4	44	5	0.588806049	16.96154836	2.403072281	3.36737982	1.751882692	0
eco4	44	6	4.189686421	22.62539615	0.793732266	0.708722348	0.432435631	0
eco4	44	7	8.721938675	28.451346	0.850232949	0.242355256	0.233636917	0
eco4	44	8	6.795182437	26.87842522	0.640118484	0.75670045	0.302563011	0
eco4	44	9	4.28701114	23.35167652	1.990829277	1.396715715	0.764135419	0
eco4	44	10	-0.701682416	16.28666855	1.287347965	4.584819534	6.234790837	0
eco4	44	11	-4.311589111	9.213048447	1.961407972	13.24664363	10.02919119	0
eco4	44	12	-7.728168534	4.370457159	1.517587301	19.00022815	13.0859981	0
eco5	44	1	-7.526500338	4.146500345	1.297858509	22.11609405	16.51959016	0
eco5	44	2	-6.745715016	5.081311803	1.046148521	15.85695163	4.862834553	0
eco5	44	3	-5.153277147	7.606900665	1.2106763	16.5749091	4.035210694	0
eco5	44	4	-3.086905923	11.88641315	0.613276708	9.158416173	6.465335199	0
eco5	44	5	0.783543308	17.11676957	2.41244523	3.33584803	1.736495274	0
eco5	44	6	4.420497925	22.80925311	0.793805368	0.702952679	0.425294383	0
eco5	44	7	8.98697608	28.52512805	0.848862645	0.243929933	0.234824816	0
eco5	44	8	7.074208408	26.96428	0.623982151	0.760618033	0.306711753	0
eco5	44	9	4.559752767	23.42265943	1.949445046	1.381729523	0.81072198	0
eco5	44	10	-0.471013258	16.34891769	1.285847283	4.599834586	6.227369256	0
eco5	44	11	-4.08624836	9.298799331	1.951176766	12.72213225	9.611004639	0
eco5	44	12	-7.476470785	4.487304504	1.489489822	18.42616701	12.86964933	0
eco1	45	1	-6.156475227	4.891843826	0.928591667	23.50602218	9.729688928	0
eco1	45	2	-5.605279596	6.495644972	1.615473668	12.06289335	6.707811712	0
eco1	45	3	-3.05694145	10.16905656	1.170049614	5.568141199	5.457240898	0
eco1	45	4	-2.301623247	12.90933964	1.09694779	5.285924633	2.090256917	0
eco1	45	5	0.833180398	16.69174389	0.771488486	4.569435682	2.584932978	0
eco1	45	6	4.968423034	23.28628785	1.764243559	0.791520415	0.39424869	0
eco1	45	7	8.207035252	27.88350414	1.423133555	0.696127927	0.594576552	0
eco1	45	8	8.15686912	28.36276415	1.540139547	0.828872221	0.27372763	0
eco1	45	9	4.93021439	23.36567672	0.414539252	1.857802894	2.479799371	0
eco1	45	10	-0.385149746	15.40474055	1.789605721	7.143323809	4.373010225	0
eco1	45	11	-4.564376264	8.33116399	1.989905288	8.455764678	4.788947928	0
eco1	45	12	-5.858678718	6.170054357	1.700814751	21.98599031	27.63021508	0
eco2	45	1	-6.850070391	4.432901988	0.933627792	25.14194454	10.23909862	0
eco2	45	2	-6.20208623	6.17119349	1.72419079	12.94509299	7.305079183	0
eco2	45	3	-3.71007627	9.92794677	1.215911583	6.415800873	6.132432664	0
eco2	45	4	-2.867541194	12.62278189	1.151792863	6.083571269	2.528217468	0
eco2	45	5	0.351781257	16.25229348	0.761509637	4.897990976	2.633948596	0
eco2	45	6	4.613785047	22.84940641	1.800305126	0.906148517	0.404673353	0
eco2	45	7	7.666667154	27.38234837	1.419943387	0.81355691	0.703839334	0
eco2	45	8	7.661542775	27.83039757	1.535382274	1.011937989	0.315243045	0
eco2	45	9	4.327954418	22.87370928	0.363783319	2.297916588	2.84289821	0
eco2	45	10	-0.956973504	14.90381558	1.869049361	8.329827216	5.029279209	0
eco2	45	11	-5.278493733	7.742438552	2.03821707	9.394072993	5.468398051	0
eco2	45	12	-6.533687062	5.728544027	1.788587061	23.15997723	29.46049559	0
eco3	45	1	-7.350425333	4.173596507	0.911162342	26.18762203	10.62662329	0
eco3	45	2	-6.654682153	5.922863072	1.790806895	13.49854827	7.62778161	0
eco3	45	3	-4.151271128	9.698485002	1.256762003	6.985430233	6.625571452	0
eco3	45	4	-3.236721596	12.37126801	1.170311199	6.403629541	2.77940625	0
eco3	45	5	0.007493804	15.93868537	0.749258464	4.936014856	2.697319936	0
eco3	45	6	4.304766843	22.56788572	1.821729747	0.969355558	0.45620098	0
eco3	45	7	7.170493584	27.04120785	1.419638171	0.84756335	0.689005797	0
eco3	45	8	7.104488962	27.54592779	1.557616322	1.082696461	0.345213178	0
eco3	45	9	3.805325114	22.55098253	0.327675322	2.432742146	2.965471522	0
eco3	45	10	-1.389765693	14.62540338	1.874702591	9.170277436	5.532434877	0
eco3	45	11	-5.776013847	7.442110663	2.038564972	10.01643607	5.890053019	0
eco3	45	12	-7.069730944	5.491743287	1.815534186	24.43518822	31.26789257	0
eco4	45	1	-6.876402705	4.556264706	0.9183559	25.23592821	10.23750266	0
eco4	45	2	-6.284522874	6.208784989	1.737957705	12.95563704	7.204756925	0
eco4	45	3	-3.762903389	9.89517663	1.212850185	6.453541347	6.180628826	0
eco4	45	4	-2.917191275	12.54306934	1.14459355	5.821734566	2.428621771	0
eco4	45	5	0.316209681	16.19418591	0.762519547	4.789392513	2.661214213	0
eco4	45	6	4.51432586	22.81314104	1.772580879	0.892187893	0.417938193	0
eco4	45	7	7.503069981	27.4086349	1.417094731	0.685114352	0.565161668	0
eco4	45	8	7.376746723	28.00358377	1.553182081	0.91249473	0.244623767	0
eco4	45	9	4.188512904	22.99313166	0.372747354	2.10473642	2.615937466	0
eco4	45	10	-1.023009059	15.03914905	1.850836784	8.136521771	4.772715844	0
eco4	45	11	-5.293330772	7.92689991	2.016601626	9.559957144	5.459141211	0
eco4	45	12	-6.567332755	5.864391508	1.765717556	24.07652917	30.3906031	0
eco5	45	1	-6.631919693	4.671195325	0.90907861	24.68344903	10.04915818	0
eco5	45	2	-6.02178938	6.336388845	1.710387036	12.7113694	7.191627968	0
eco5	45	3	-3.515126043	10.01751882	1.211984452	6.292478585	6.015604404	0
eco5	45	4	-2.670968202	12.71464535	1.139072873	5.69324213	2.386720783	0
eco5	45	5	0.516817859	16.37413144	0.77279029	4.668945371	2.5863241	0
eco5	45	6	4.737508747	22.97625882	1.789403153	0.910581229	0.41483611	0
eco5	45	7	7.742322962	27.51354852	1.408038309	0.689888941	0.605852408	0
eco5	45	8	7.677108969	28.05728012	1.553002116	0.918060818	0.27150448	0
eco5	45	9	4.442112494	23.05129707	0.364092471	2.122590263	2.689713003	0
eco5	45	10	-0.776365604	15.12624515	1.833300332	8.157633178	4.879988256	0
eco5	45	11	-5.061779982	7.991795897	2.008611151	9.285995033	5.374563334	0
eco5	45	12	-6.341926211	5.965107934	1.761849053	23.35362042	29.73851738	0
eco1	46	1	-6.156475227	4.891843826	0.928591667	23.50602218	9.729688928	0
eco1	46	2	-5.605279596	6.495644972	1.615473668	12.06289335	6.707811712	0
eco1	46	3	-3.05694145	10.16905656	1.170049614	5.568141199	5.457240898	0
eco1	46	4	-2.301623247	12.90933964	1.09694779	5.285924633	2.090256917	0
eco1	46	5	0.833180398	16.69174389	0.771488486	4.569435682	2.584932978	0
eco1	46	6	4.968423034	23.28628785	1.764243559	0.791520415	0.39424869	0
eco1	46	7	8.207035252	27.88350414	1.423133555	0.696127927	0.594576552	0
eco1	46	8	8.15686912	28.36276415	1.540139547	0.828872221	0.27372763	0
eco1	46	9	4.93021439	23.36567672	0.414539252	1.857802894	2.479799371	0
eco1	46	10	-0.385149746	15.40474055	1.789605721	7.143323809	4.373010225	0
eco1	46	11	-4.564376264	8.33116399	1.989905288	8.455764678	4.788947928	0
eco1	46	12	-5.858678718	6.170054357	1.700814751	21.98599031	27.63021508	0
eco2	46	1	-6.850070391	4.432901988	0.933627792	25.14194454	10.23909862	0
eco2	46	2	-6.20208623	6.17119349	1.72419079	12.94509299	7.305079183	0
eco2	46	3	-3.71007627	9.92794677	1.215911583	6.415800873	6.132432664	0
eco2	46	4	-2.867541194	12.62278189	1.151792863	6.083571269	2.528217468	0
eco2	46	5	0.351781257	16.25229348	0.761509637	4.897990976	2.633948596	0
eco2	46	6	4.613785047	22.84940641	1.800305126	0.906148517	0.404673353	0
eco2	46	7	7.666667154	27.38234837	1.419943387	0.81355691	0.703839334	0
eco2	46	8	7.661542775	27.83039757	1.535382274	1.011937989	0.315243045	0
eco2	46	9	4.327954418	22.87370928	0.363783319	2.297916588	2.84289821	0
eco2	46	10	-0.956973504	14.90381558	1.869049361	8.329827216	5.029279209	0
eco2	46	11	-5.278493733	7.742438552	2.03821707	9.394072993	5.468398051	0
eco2	46	12	-6.533687062	5.728544027	1.788587061	23.15997723	29.46049559	0
eco3	46	1	-7.350425333	4.173596507	0.911162342	26.18762203	10.62662329	0
eco3	46	2	-6.654682153	5.922863072	1.790806895	13.49854827	7.62778161	0
eco3	46	3	-4.151271128	9.698485002	1.256762003	6.985430233	6.625571452	0
eco3	46	4	-3.236721596	12.37126801	1.170311199	6.403629541	2.77940625	0
eco3	46	5	0.007493804	15.93868537	0.749258464	4.936014856	2.697319936	0
eco3	46	6	4.304766843	22.56788572	1.821729747	0.969355558	0.45620098	0
eco3	46	7	7.170493584	27.04120785	1.419638171	0.84756335	0.689005797	0
eco3	46	8	7.104488962	27.54592779	1.557616322	1.082696461	0.345213178	0
eco3	46	9	3.805325114	22.55098253	0.327675322	2.432742146	2.965471522	0
eco3	46	10	-1.389765693	14.62540338	1.874702591	9.170277436	5.532434877	0
eco3	46	11	-5.776013847	7.442110663	2.038564972	10.01643607	5.890053019	0
eco3	46	12	-7.069730944	5.491743287	1.815534186	24.43518822	31.26789257	0
eco4	46	1	-6.876402705	4.556264706	0.9183559	25.23592821	10.23750266	0
eco4	46	2	-6.284522874	6.208784989	1.737957705	12.95563704	7.204756925	0
eco4	46	3	-3.762903389	9.89517663	1.212850185	6.453541347	6.180628826	0
eco4	46	4	-2.917191275	12.54306934	1.14459355	5.821734566	2.428621771	0
eco4	46	5	0.316209681	16.19418591	0.762519547	4.789392513	2.661214213	0
eco4	46	6	4.51432586	22.81314104	1.772580879	0.892187893	0.417938193	0
