LandisData 	"Climate Data"
ClimateTable
<<EcoIndex TimeStep Month AvgMinT	AvgMaxT		StdDevT		AvgPpt		StdDevPpt	PAR
eco4	25	5	-0.848584178	14.6589117	0.699589101	7.739160621	3.074126165	0
eco4	25	6	3.409625918	20.62052007	0.677342605	2.786150161	2.609547274	0
eco4	25	7	7.2352752	27.07893493	0.390619358	0.699805712	0.181595337	0
eco4	25	8	5.773578402	25.72594626	0.749701831	0.979793181	1.160751874	0
eco4	25	9	4.65820604	23.5992493	0.819388078	2.111952377	1.89390079	0
eco4	25	10	-1.523332074	15.49712491	1.045795275	5.770406827	4.847418203	0
eco4	25	11	-5.489260908	8.328965271	1.556457466	11.8352284	13.14619753	0
eco4	25	12	-7.887674295	4.835665938	1.00578011	20.49014607	17.76904418	0
eco5	25	1	-7.290522442	4.868907375	1.1919245	16.55042103	11.06369432	0
eco5	25	2	-5.413735296	6.390566535	0.554622759	16.24444806	9.764479843	0
eco5	25	3	-4.678047675	8.456371922	1.134465239	13.38065232	4.710072102	0
eco5	25	4	-3.020280046	12.57898191	0.820768976	4.383445793	4.733966635	0
eco5	25	5	-0.67581402	14.80762031	0.696976055	7.62091868	3.085154843	0
eco5	25	6	3.628151838	20.78669031	0.670557411	2.826316103	2.68375227	0
eco5	25	7	7.498315623	27.18714024	0.37608862	0.721357398	0.166413423	0
eco5	25	8	6.058249953	25.82345795	0.737457029	0.97307945	1.168001688	0
eco5	25	9	4.929768483	23.67609976	0.801025548	2.105091793	1.927716685	0
eco5	25	10	-1.259304049	15.59892325	1.028084833	5.581174386	4.735217846	0
eco5	25	11	-5.266613127	8.426329856	1.551878243	11.62268276	13.01794864	0
eco5	25	12	-7.626834764	4.94263828	1.000654398	19.76923062	17.50517053	0
eco1	30	1	-6.954916744	4.480524171	1.233069132	16.22405619	5.850018049	0
eco1	30	2	-5.695923467	6.329564564	0.456150357	8.900259952	9.108135628	0
eco1	30	3	-4.412182951	7.577325513	0.914789008	16.89692793	6.236050931	0
eco1	30	4	-2.500163418	11.4980991	0.930297701	6.636899679	2.536723298	0
eco1	30	5	-0.49779677	14.96951827	0.661072462	5.567366473	2.778645109	0
eco1	30	6	3.967523885	22.00766604	0.727078249	1.546980122	1.64258556	0
eco1	30	7	8.0735594	27.39510776	0.623715687	1.747623023	2.049384248	0
eco1	30	8	6.955180491	26.56167968	0.351662714	0.813170446	0.234552231	0
eco1	30	9	4.379188122	23.68078893	0.601347263	2.481798208	2.037971504	0
eco1	30	10	0.361376409	17.69615806	0.643504412	4.039588561	2.448595811	0
eco1	30	11	-4.037385757	8.375834898	0.417351108	20.21972294	11.53685777	0
eco1	30	12	-7.38114303	4.446558405	0.48032277	12.60349904	7.408400468	0
eco2	30	1	-7.680146795	4.025935808	1.29472369	17.5456911	6.454427223	0
eco2	30	2	-6.288543937	5.943271597	0.427960398	9.959649651	10.23406225	0
eco2	30	3	-5.150395024	7.206869058	0.928544567	18.53461541	6.732663312	0
eco2	30	4	-3.145968034	11.09814254	0.939380498	7.501066092	2.656971552	0
eco2	30	5	-1.045600865	14.52797105	0.68145209	6.370633184	3.17600311	0
eco2	30	6	3.56146344	21.50922713	0.726407096	1.717587207	1.802021939	0
eco2	30	7	7.711392945	26.84785794	0.578291194	1.93916708	2.433259929	0
eco2	30	8	6.460180856	26.01304942	0.34090961	0.914505184	0.294060564	0
eco2	30	9	3.883469854	23.17348388	0.592953242	2.604691346	2.277800147	0
eco2	30	10	-0.226582091	17.25285717	0.677203889	4.609827398	2.713602893	0
eco2	30	11	-4.784345089	7.805649842	0.426243218	21.92182731	12.58269681	0
eco2	30	12	-8.08906725	3.963867655	0.472452906	13.01615016	7.417236933	0
eco3	30	1	-8.174045169	3.784360884	1.3068923	18.32218109	7.051145973	0
eco3	30	2	-6.71211267	5.667261406	0.422149338	10.66090312	11.02391713	0
eco3	30	3	-5.618014852	6.897791394	0.931851702	19.32610786	6.892930788	0
eco3	30	4	-3.519670249	10.81695291	0.93347925	7.896688607	2.752169799	0
eco3	30	5	-1.4173391	14.22770654	0.69561271	6.544108835	3.282518136	0
eco3	30	6	3.179132429	21.1605064	0.715190116	1.823583401	1.890416572	0
eco3	30	7	7.309575156	26.48053396	0.564367306	1.968294355	2.514095603	0
eco3	30	8	6.00766192	25.66641157	0.337652087	0.974104556	0.352930275	0
eco3	30	9	3.401234454	22.86317191	0.575635445	2.691423321	2.349066326	0
eco3	30	10	-0.661524539	17.00559181	0.693122145	4.902087909	2.850037559	0
eco3	30	11	-5.294781888	7.506439444	0.409405788	22.96985733	13.23355098	0
eco3	30	12	-8.635048908	3.718816026	0.47915045	13.5241948	7.537490961	0
eco4	30	1	-7.681863521	4.175232808	1.27070059	17.63599851	6.582123341	0
eco4	30	2	-6.364664923	6.006243908	0.423765912	10.04994343	10.23908897	0
eco4	30	3	-5.134373868	7.208851694	0.911618262	18.31641888	6.703577244	0
eco4	30	4	-3.149011816	11.08434406	0.930380715	7.235996729	2.67923844	0
eco4	30	5	-1.041022247	14.52753642	0.688008642	6.168346062	3.10576699	0
eco4	30	6	3.469898182	21.51656706	0.715990983	1.672578138	1.767859343	0
eco4	30	7	7.57108753	26.91174441	0.576897862	1.660961974	2.015619444	0
eco4	30	8	6.256167921	26.0818335	0.343453397	0.843653788	0.286762845	0
eco4	30	9	3.693197979	23.29433017	0.60390225	2.532229822	2.064359511	0
eco4	30	10	-0.325886316	17.38303245	0.66164693	4.628369177	2.699408635	0
eco4	30	11	-4.757010418	7.947113429	0.422023735	22.29047126	12.67899637	0
eco4	30	12	-8.14532895	4.10778985	0.486122238	13.58581934	7.76709873	0
eco5	30	1	-7.423443539	4.281546595	1.266301594	17.19429148	6.587427439	0
eco5	30	2	-6.083064911	6.10286193	0.434791557	9.792073175	10.06439704	0
eco5	30	3	-4.923368222	7.327552719	0.915718808	17.94146794	6.611121497	0
eco5	30	4	-2.919557958	11.22577207	0.925074025	7.063532131	2.56809933	0
eco5	30	5	-0.86112452	14.66596677	0.685091725	5.976850736	2.978800241	0
eco5	30	6	3.670636624	21.62844006	0.716374256	1.696501705	1.794289544	0
eco5	30	7	7.786926221	26.98890241	0.582055389	1.7141048	2.135820439	0
eco5	30	8	6.5509088	26.17984858	0.34951248	0.842256614	0.297667397	0
eco5	30	9	3.989437386	23.35358622	0.594108476	2.501353771	2.125104339	0
eco5	30	10	-0.048593573	17.44671129	0.663404317	4.513277502	2.650292397	0
eco5	30	11	-4.569604433	8.032711938	0.404568059	21.57357522	12.39367393	0
eco5	30	12	-7.894587387	4.220609403	0.470889141	13.12966867	7.469078683	0
eco1	35	1	-6.831761269	4.565651977	1.592444959	19.36867563	16.47998324	0
eco1	35	2	-5.114410408	7.250495733	0.849239325	10.80058204	6.067681884	0
eco1	35	3	-4.300748012	8.422595803	0.713877198	14.50186519	8.691833434	0
eco1	35	4	-3.008191671	12.50192565	1.214325161	3.316451373	1.953856447	0
eco1	35	5	-0.222489763	16.23675051	0.63983773	2.673659604	1.722247863	0
eco1	35	6	4.367985683	22.46260896	0.381792992	1.28355946	0.812939524	0
eco1	35	7	7.205306941	26.65572945	0.253005483	0.394580039	0.398128574	0
eco1	35	8	7.76229288	27.41620691	0.37417218	1.144699922	1.290526644	0
eco1	35	9	3.926573649	21.68771256	0.820606276	2.882141501	2.249393745	0
eco1	35	10	-0.959211988	14.43018787	0.418616798	8.793380108	6.707101865	0
eco1	35	11	-4.638436086	7.952227163	0.837223242	15.09243568	5.414546454	0
eco1	35	12	-9.673655832	2.594895959	0.636979742	19.77539833	15.65281336	0
eco2	35	1	-7.469920311	4.126287936	1.627149498	20.84978735	17.42965094	0
eco2	35	2	-5.76046988	6.929052868	0.875138081	11.36329323	5.976098422	0
eco2	35	3	-4.898606138	8.076831411	0.7223054	15.922075	9.685263971	0
eco2	35	4	-3.570698024	12.14695077	1.211545175	3.735268692	2.427506092	0
eco2	35	5	-0.697228282	15.89802095	0.609088798	3.283389688	2.070028552	0
eco2	35	6	4.0851754	22.00399803	0.330647495	1.479957895	0.859593808	0
eco2	35	7	6.825715455	26.12693197	0.263363481	0.488973138	0.512125549	0
eco2	35	8	7.239098372	26.89652484	0.389921189	1.350861827	1.602898241	0
eco2	35	9	3.356655247	21.17773733	0.764133028	3.59340005	2.785696663	0
eco2	35	10	-1.509738938	13.96372365	0.437641376	8.697585771	6.895069809	0
eco2	35	11	-5.319490083	7.372658279	0.886116966	16.16475859	5.417172108	0
eco2	35	12	-10.41386877	2.029367822	0.641931027	21.4322901	16.74345045	0
eco3	35	1	-7.914751269	3.840561309	1.63589855	21.62873802	17.97924712	0
eco3	35	2	-6.186690695	6.706032289	0.878383603	11.75926428	6.039236066	0
eco3	35	3	-5.269410633	7.797615979	0.727362144	16.94680913	10.22842175	0
eco3	35	4	-3.945518321	11.89590525	1.198613739	3.902180689	2.624447215	0
eco3	35	5	-1.05728463	15.61744888	0.620101252	3.487486877	2.160130975	0
eco3	35	6	3.8495407	21.69263149	0.284073256	1.590444819	0.87838557	0
eco3	35	7	6.439156258	25.78978812	0.262532978	0.505790378	0.586068765	0
eco3	35	8	6.722534949	26.56542821	0.417907671	1.491138043	1.789789118	0
eco3	35	9	2.917108968	20.90219835	0.726858529	3.875554637	2.972434433	0
eco3	35	10	-1.93592289	13.69789876	0.409651245	8.982661527	7.256908155	0
eco3	35	11	-5.782086501	7.078910987	0.909277653	16.75543557	5.533858732	0
eco3	35	12	-10.95121999	1.780765997	0.66004655	22.84893386	17.5815846	0
eco4	35	1	-7.51965353	4.222297077	1.643961523	20.76435868	17.34591956	0
eco4	35	2	-5.79748377	7.005330371	0.867974993	11.58671868	6.21557843	0
eco4	35	3	-4.9121975	8.064344339	0.707705717	16.05804413	9.68576163	0
eco4	35	4	-3.608329781	12.13371047	1.1988327	3.609453707	2.221881545	0
eco4	35	5	-0.743326317	15.84648904	0.628164469	3.079747856	1.883068412	0
eco4	35	6	4.008509623	21.94939045	0.33451087	1.467392365	0.840122324	0
eco4	35	7	6.679537149	26.18050792	0.261829705	0.436262454	0.46493704	0
eco4	35	8	7.017769693	26.99967231	0.385560101	1.273305359	1.540436692	0
eco4	35	9	3.23825077	21.31455968	0.778789757	3.398500909	2.719806331	0
eco4	35	10	-1.581384692	14.06024514	0.390567411	8.865107377	6.971666086	0
eco4	35	11	-5.314219139	7.536116909	0.880840717	16.31899365	5.781217191	0
eco4	35	12	-10.47330841	2.185769219	0.66224868	22.18345638	17.304825	0
eco5	35	1	-7.228429313	4.341296783	1.615325504	20.36324103	17.04348035	0
eco5	35	2	-5.521265687	7.095745154	0.844719031	11.19468034	5.939866125	0
eco5	35	3	-4.671668841	8.176834672	0.704393441	15.69577975	9.424119045	0
eco5	35	4	-3.368510833	12.28236811	1.202926125	3.504894355	2.246624255	0
eco5	35	5	-0.525769877	16.01977406	0.613080603	3.060247759	1.899540265	0
eco5	35	6	4.232023863	22.10311146	0.328619124	1.461621925	0.857691916	0
eco5	35	7	6.91150128	26.27144617	0.263435161	0.432998333	0.46523502	0
eco5	35	8	7.297222787	27.07309741	0.395373147	1.286179717	1.51911819	0
eco5	35	9	3.51343651	21.38295132	0.760764862	3.39474604	2.700107625	0
eco5	35	10	-1.327362918	14.15982612	0.408659261	8.667075677	6.826083858	0
eco5	35	11	-5.090992323	7.61387648	0.869929073	15.89707972	5.517676378	0
eco5	35	12	-10.20132013	2.32457797	0.655826536	21.5950002	16.7805785	0
eco1	40	1	-9.064963374	2.612541806	1.208825234	16.67387937	2.303494834	0
eco1	40	2	-6.168576414	5.745488408	1.146597585	14.08803223	7.650454199	0
eco1	40	3	-5.325903631	7.233067939	0.650260407	11.41336129	5.08126513	0
eco1	40	4	-2.902907172	12.15442222	0.397433453	5.849449778	2.759745233	0
eco1	40	5	0.554674804	16.76677875	0.667765853	5.514143733	2.882881771	0
eco1	40	6	3.579987875	21.47970715	0.776126409	1.57913446	1.042765121	0
eco1	40	7	7.118558525	26.54135231	0.916795586	0.340414643	0.297428317	0
eco1	40	8	6.535170566	26.25642082	0.339655141	0.851023379	0.293906649	0
eco1	40	9	4.435088309	23.38011332	1.013784285	1.6367316	0.765736415	0
eco1	40	10	-0.836647856	16.99467507	1.157653958	3.097455707	2.513565875	0
eco1	40	11	-5.109555739	8.516577955	0.809894657	7.417794308	8.606802146	0
eco1	40	12	-7.624970923	4.23735679	0.808763967	21.80649076	15.67102806	0
eco2	40	1	-9.758575594	2.055675281	1.199346585	18.10307811	2.641429802	0
eco2	40	2	-6.745902675	5.420032039	1.201718892	15.0338492	8.220563771	0
eco2	40	3	-6.00918822	6.896418584	0.631941555	12.86221042	5.927291816	0
eco2	40	4	-3.440162104	11.79929822	0.413326551	6.786047038	2.94023962	0
eco2	40	5	0.116896861	16.37739426	0.684499697	6.560526262	3.226241348	0
eco2	40	6	3.179549413	21.05455012	0.766059695	1.722146743	1.143796653	0
eco2	40	7	6.664074984	26.01306571	0.924657659	0.494194785	0.471297463	0
eco2	40	8	6.064590057	25.71780199	0.346288307	1.068425666	0.410840571	0
eco2	40	9	3.899161296	22.8942118	1.020335972	1.729221563	0.765399463	0
eco2	40	10	-1.391127109	16.53119229	1.156813181	3.266075227	2.605598605	0
eco2	40	11	-5.824675724	7.943779086	0.820873972	8.341608245	9.639499874	0
eco2	40	12	-8.362850741	3.761592642	0.883235077	22.52062916	16.37394085	0
eco3	40	1	-10.25849817	1.745035395	1.222620225	19.06964281	2.914669528	0
eco3	40	2	-7.20426608	5.178473746	1.219444984	15.59137351	8.549137044	0
eco3	40	3	-6.486961368	6.611575572	0.623874503	13.55693139	6.227082979	0
eco3	40	4	-3.821413322	11.54034128	0.408118417	7.213567324	3.092317846	0
eco3	40	5	-0.215259428	16.09683128	0.70533813	6.843288876	3.318312761	0
eco3	40	6	2.864144992	20.78142362	0.745569015	1.812197522	1.185726199	0
eco3	40	7	6.306558632	25.68039165	0.930930322	0.536861212	0.53459627	0
eco3	40	8	5.614364708	25.38643886	0.33753225	1.172960103	0.495082965	0
eco3	40	9	3.458421701	22.62034457	1.030629086	1.735381709	0.758932461	0
eco3	40	10	-1.861075805	16.25936421	1.153609766	3.412250381	2.714080734	0
eco3	40	11	-6.353834559	7.627453276	0.850036965	8.826863964	10.25084043	0
eco3	40	12	-8.869908503	3.522308503	0.902264535	23.56858086	17.04396514	0
eco4	40	1	-9.801156189	2.190165612	1.26187501	18.2360575	2.533867065	0
eco4	40	2	-6.800718236	5.480501502	1.185424388	15.29299908	8.391134205	0
eco4	40	3	-6.056748628	6.857014646	0.631230735	12.66316197	5.640937127	0
eco4	40	4	-3.483702938	11.75734588	0.40199911	6.510831065	2.815256824	0
eco4	40	5	0.06642204	16.31336136	0.684731826	6.089971777	3.022604164	0
eco4	40	6	3.101530707	21.05478806	0.770130579	1.72348673	1.138040562	0
eco4	40	7	6.55093927	26.11056857	0.911690428	0.390584143	0.355163018	0
eco4	40	8	5.852234097	25.8298728	0.34069615	0.914149356	0.322365631	0
eco4	40	9	3.761303155	23.01748123	1.002688214	1.660855618	0.709836761	0
eco4	40	10	-1.525690153	16.63992242	1.147410019	3.284568367	2.614154847	0
eco4	40	11	-5.879896735	8.06058252	0.840844543	8.549671172	10.00664411	0
eco4	40	12	-8.370637772	3.902283939	0.862796723	23.33449513	16.67491087	0
eco5	40	1	-9.497479297	2.313532725	1.238082767	17.8329551	2.474106552	0
eco5	40	2	-6.544485969	5.576136562	1.188934618	14.76374601	8.037250186	0
eco5	40	3	-5.798698615	6.999203838	0.633664631	12.44321023	5.584447024	0
eco5	40	4	-3.258357544	11.92698823	0.40514629	6.333972726	2.73348514	0
eco5	40	5	0.278314914	16.48789313	0.694820422	6.082234187	3.050411807	0
eco5	40	6	3.334634486	21.1861479	0.759983338	1.705659963	1.123054836	0
eco5	40	7	6.785517978	26.16568112	0.925670603	0.39871492	0.374002676	0
eco5	40	8	6.159667554	25.90336311	0.347524849	0.950426791	0.336372349	0
eco5	40	9	4.04355998	23.08782129	1.010869304	1.630470113	0.737831243	0
eco5	40	10	-1.246532239	16.72367758	1.151195819	3.213834468	2.574974758	0
eco5	40	11	-5.633021807	8.170433463	0.82998459	8.220349678	9.61537541	0
eco5	40	12	-8.119277687	4.007197343	0.872196311	22.70519005	16.31335199	0
eco1	45	1	-7.639150535	4.473780477	0.486204975	12.21086717	8.17259485	0
eco1	45	2	-6.519550111	5.678236141	1.003993369	10.37130568	5.594160907	0
eco1	45	3	-4.176807398	8.336546577	0.590130986	16.19502755	7.545534681	0
eco1	45	4	-2.497994015	13.01693074	0.215079831	5.351598754	2.713478984	0
eco1	45	5	0.267423248	16.13885077	0.888381206	5.533876691	4.615425022	0
eco1	45	6	3.504363128	21.1347841	0.679177244	2.304873148	1.989329166	0
eco1	45	7	7.661349262	26.69819255	1.237510398	1.169143858	1.250696714	0
eco1	45	8	6.825729361	26.3896449	0.494782386	1.310951966	1.041995785	0
eco1	45	9	4.784870871	22.48058518	0.469422621	3.467736338	3.819534852	0
eco1	45	10	-1.864768444	14.10217647	0.421589417	3.645018308	2.103790832	0
eco1	45	11	-4.877646254	8.857804259	0.426816364	6.605626831	5.591010944	0
eco1	45	12	-7.86958533	4.475912773	0.473943805	17.4491076	9.871518605	0
eco2	45	1	-8.365719549	4.043734498	0.515206145	12.93800961	8.276189835	0
eco2	45	2	-7.130756385	5.34376237	1.011165644	11.10030668	5.901295373	0
eco2	45	3	-4.808995355	8.024149042	0.576475134	17.86162257	8.28858411	0
eco2	45	4	-3.083480709	12.6825195	0.215895038	6.401573603	3.259991533	0
eco2	45	5	-0.19673286	15.74547094	0.837394707	6.379867745	5.214568954	0
eco2	45	6	3.140482856	20.71273629	0.681311221	2.461087249	2.279254971	0
eco2	45	7	7.193541032	26.16153648	1.183017568	1.402346594	1.394680538	0
eco2	45	8	6.330425719	25.84570858	0.491591787	1.517125828	1.264307715	0
eco2	45	9	4.171587452	21.9673734	0.470057144	3.822998042	3.812374091	0
eco2	45	10	-2.458957485	13.60365651	0.473960896	4.00514793	2.254355205	0
eco2	45	11	-5.595306773	8.361297391	0.487614929	7.703986175	6.879917908	0
eco2	45	12	-8.594384851	3.99337171	0.444790476	19.22603427	10.74145141	0
eco3	45	1	-8.857527617	3.798272498	0.496799582	13.38147807	8.379343636	0
eco3	45	2	-7.569804148	5.100492362	1.013273089	11.58208775	6.03517994	0
eco3	45	3	-5.225556192	7.754597888	0.553350305	18.78269803	8.823516581	0
eco3	45	4	-3.478472666	12.41838977	0.183025054	6.881743337	3.554901316	0
eco3	45	5	-0.543419057	15.43822919	0.816446134	6.5684941	5.327702662	0
eco3	45	6	2.827724335	20.40365221	0.65844927	2.493495142	2.34154009	0
eco3	45	7	6.730382872	25.80009271	1.183823811	1.4697856	1.43983448	0
eco3	45	8	5.868589625	25.52949981	0.499159565	1.668509638	1.35015386	0
eco3	45	9	3.6541053	21.59708379	0.428320587	3.901559239	3.811772682	0
eco3	45	10	-2.907307334	13.35025901	0.496281549	4.270238675	2.392274574	0
eco3	45	11	-6.116944521	8.103380389	0.510911744	8.245905817	7.510144174	0
eco3	45	12	-9.119329761	3.754985691	0.419823189	20.46283072	11.276556	0
eco4	45	1	-8.407395222	4.147369936	0.476913073	12.94163968	8.305479091	0
eco4	45	2	-7.216124271	5.377893916	1.017326576	11.28651018	5.936611924	0
eco4	45	3	-4.819261811	7.988450605	0.58250208	17.67782928	8.407008246	0
eco4	45	4	-3.125150218	12.64491851	0.195730652	6.042286897	3.105956788	0
eco4	45	5	-0.250405267	15.69265369	0.838717092	6.026570128	4.867560268	0
eco4	45	6	3.072914228	20.65299448	0.67462442	2.416723771	2.171634807	0
eco4	45	7	7.042874374	26.23089673	1.203726634	1.218693676	1.274483637	0
eco4	45	8	6.128284137	25.96760841	0.503046949	1.39500398	1.124282124	0
eco4	45	9	4.018076703	22.06808965	0.414191446	3.62324723	3.724616207	0
eco4	45	10	-2.513009983	13.727027	0.449259616	3.965108354	2.217350564	0
eco4	45	11	-5.605435558	8.504325527	0.481975167	7.724622377	6.764712607	0
eco4	45	12	-8.629092255	4.151871847	0.43832038	19.86942047	11.16989188	0
eco5	45	1	-8.125017296	4.278828489	0.478171136	12.65587248	8.128431738	0
eco5	45	2	-6.921178866	5.511327752	0.998731974	10.90246841	5.724170883	0
eco5	45	3	-4.595242903	8.120422667	0.568623799	17.28827352	8.196974813	0
eco5	45	4	-2.880553041	12.79562182	0.194069173	5.968343181	3.046132301	0
eco5	45	5	-0.045009953	15.85045468	0.831272196	5.917141946	4.821081961	0
eco5	45	6	3.267748214	20.80820827	0.657799428	2.395447784	2.15437103	0
eco5	45	7	7.264886433	26.31112224	1.20214081	1.240989721	1.264438719	0
eco5	45	8	6.418533185	26.0468083	0.495559778	1.415535062	1.167555865	0
eco5	45	9	4.290014596	22.13895157	0.426400845	3.593846987	3.714503313	0
eco5	45	10	-2.265513392	13.8228717	0.463456119	3.90702884	2.217603442	0
eco5	45	11	-5.363868529	8.596573231	0.480579119	7.516759696	6.731671985	0
eco5	45	12	-8.380304893	4.261475833	0.429809841	19.22273835	10.80216009	0
eco1	50	1	-6.641975972	5.763144082	0.580085853	7.783256177	6.554696367	0
eco1	50	2	-5.510597807	6.90144604	0.714375613	11.92866849	3.587492873	0
eco1	50	3	-3.875289446	9.411295742	0.665088573	11.52185779	3.496830822	0
eco1	50	4	-2.898536339	11.97215674	0.579634558	5.195676232	4.082138063	0
eco1	50	5	0.311936244	16.95232819	0.465434844	2.797793549	1.867191276	0
eco1	50	6	3.755591445	21.80595256	0.599743663	1.46855793	1.619436942	0
eco1	50	7	7.219532077	26.71691183	0.535939605	0.534614396	0.368445201	0
eco1	50	8	7.434760096	26.99926884	0.395147898	1.542548986	0.712388539	0
eco1	50	9	4.534914808	23.95288704	1.380906238	1.260901615	1.197612676	0
eco1	50	10	-0.646265073	16.87796691	1.255530441	4.067060839	3.658758961	0
eco1	50	11	-4.297067371	8.994214441	0.977191008	10.15895351	7.288780179	0
eco1	50	12	-6.162330047	6.373785206	0.853587038	12.31106578	4.300035351	0
eco2	50	1	-7.323823775	5.381089368	0.572261601	8.461370323	7.183428716	0
eco2	50	2	-6.184621358	6.557548258	0.700379721	13.52101275	3.877923262	0
eco2	50	3	-4.455369231	9.223890479	0.635797228	12.46634165	3.457383326	0
eco2	50	4	-3.466107353	11.60692441	0.560649849	5.824271958	4.036803815	0
eco2	50	5	-0.133999596	16.547368	0.481105761	3.291479429	2.199217698	0
eco2	50	6	3.509887477	21.46838892	0.613130706	1.596936528	1.652637191	0
eco2	50	7	6.861848344	26.19092167	0.510933663	0.604946533	0.349788822	0
eco2	50	8	7.001710403	26.34712838	0.381179364	1.703814187	0.796411886	0
eco2	50	9	4.067441271	23.40678685	1.381608537	1.450726389	1.321471757	0
eco2	50	10	-1.188599642	16.3444669	1.281080759	4.164115979	3.511281108	0
eco2	50	11	-4.986714996	8.418506156	0.98944318	11.43665171	8.392513539	0
eco2	50	12	-6.809557083	5.908650721	0.82100557	13.18100456	4.779263608	0
eco3	50	1	-7.815280557	5.18217933	0.569067577	8.767234162	7.497801201	0
eco3	50	2	-6.703536505	6.29569028	0.72029137	14.40113456	4.098492755	0
eco3	50	3	-4.858512268	9.03387618	0.632809398	13.21786528	3.729924952	0
eco3	50	4	-3.862037631	11.32399654	0.545193929	6.195793157	4.125457701	0
eco3	50	5	-0.496351483	16.23020835	0.501354028	3.406968158	2.305206591	0
eco3	50	6	3.237203513	21.2237766	0.611087022	1.641546412	1.67906341	0
eco3	50	7	6.456977011	25.85474876	0.502325962	0.627438247	0.347978804	0
eco3	50	8	6.453230824	25.95961273	0.401963649	1.788415966	0.847655389	0
eco3	50	9	3.572077777	23.07235077	1.396771325	1.477048841	1.284975327	0
eco3	50	10	-1.622757508	16.04405821	1.265810292	4.296414478	3.503174126	0
eco3	50	11	-5.468440134	8.158639905	0.971422941	12.25715932	9.175498925	0
eco3	50	12	-7.360114731	5.634519045	0.791721414	13.89961152	5.000784858	0
eco4	50	1	-7.32246831	5.516002988	0.580646842	8.390129056	7.055349018	0
eco4	50	2	-6.260260099	6.608635024	0.725125781	13.40514592	3.914200805	0
eco4	50	3	-4.497204555	9.159058279	0.642435459	12.62136207	3.550067873	0
eco4	50	4	-3.493683411	11.54997062	0.554173249	5.657514958	3.998216376	0
eco4	50	5	-0.191248807	16.48702196	0.474564254	3.108405779	2.088798204	0
eco4	50	6	3.418864769	21.38329106	0.587710296	1.571000911	1.652404736	0
eco4	50	7	6.705898777	26.22185004	0.554214539	0.524932405	0.338701088	0
eco4	50	8	6.717764541	26.48308069	0.396350464	1.639949927	0.772737973	0
eco4	50	9	3.831794389	23.54278169	1.384712643	1.349227891	1.229677077	0
eco4	50	10	-1.265322724	16.46023174	1.254120758	4.269741626	3.539026702	0
eco4	50	11	-4.99690991	8.601635218	0.964613271	11.49889244	8.234352899	0
eco4	50	12	-6.847348474	6.037942777	0.827237388	13.67463805	4.845318582	0
eco5	50	1	-7.074826298	5.633652341	0.581545827	8.195169115	6.966797689	0
eco5	50	2	-5.99244567	6.69934892	0.723602962	13.18676457	3.817817141	0
eco5	50	3	-4.250703688	9.320002892	0.641232152	12.32617139	3.476322311	0
eco5	50	4	-3.285057708	11.71411719	0.561019376	5.523246401	3.910985985	0
eco5	50	5	0.013292004	16.65489529	0.480607654	3.072215662	2.069122376	0
eco5	50	6	3.622817577	21.55401942	0.606046932	1.546729175	1.587495263	0
eco5	50	7	6.929429618	26.35280184	0.539204847	0.529454022	0.325007355	0
eco5	50	8	6.990007967	26.53878633	0.399320399	1.638526522	0.797869313	0
eco5	50	9	4.122974805	23.60964961	1.377895302	1.324507589	1.233233686	0
eco5	50	10	-1.017966859	16.54489125	1.254387226	4.126995444	3.477528578	0
eco5	50	11	-4.757606657	8.662135408	0.968815016	11.3004978	8.344426922	0
eco5	50	12	-6.619532336	6.131946685	0.809938417	13.22474352	4.607568206	0
eco1	55	1	-6.398411252	4.863308204	0.605204252	20.78887469	11.1685879	0
eco1	55	2	-4.481968379	7.131052183	0.325837869	20.60747522	7.408381748	0
eco1	55	3	-4.214398967	8.703168668	0.718803687	15.11154606	5.888848217	0
eco1	55	4	-2.452235913	12.52098113	1.117159129	4.812387446	3.017903281	0
eco1	55	5	0.694550903	17.41431777	1.014888338	3.823449798	4.371607282	0
eco1	55	6	3.81589572	21.74477193	1.008561742	1.836519648	1.654272719	0
eco1	55	7	8.142064417	27.52833332	0.556288707	1.108803647	2.104817682	0
eco1	55	8	7.081204512	27.17851848	0.536841235	1.871302334	2.517058469	0
eco1	55	9	5.028441038	22.81246182	0.647957625	3.362341168	2.806752354	0
eco1	55	10	0.617605325	18.76608423	1.424925842	3.285217269	3.326882184	0
eco1	55	11	-5.400397343	7.887694789	1.12796361	10.63720364	9.026557125	0
eco1	55	12	-7.608134026	3.944027549	0.534835505	15.18527701	10.15357753	0
eco2	55	1	-7.088632057	4.445570786	0.655664234	22.02625009	11.60763289	0
eco2	55	2	-5.082707186	6.765349295	0.34743144	21.99986819	7.915506185	0
eco2	55	3	-4.875244595	8.418952261	0.736461813	16.66914965	6.320667406	0
eco2	55	4	-3.044890654	12.15606775	1.194720284	5.550146872	3.278228041	0
eco2	55	5	0.214002074	17.04632838	1.013333766	4.420276631	5.01462669	0
eco2	55	6	3.398483121	21.38410022	0.998403671	1.956502684	1.852443755	0
eco2	55	7	7.699246074	27.07105461	0.479667137	1.344954779	2.542014112	0
eco2	55	8	6.589227054	26.65786807	0.467548666	2.19172716	3.068512918	0
eco2	55	9	4.4728226	22.39996931	0.578347149	3.978459818	3.527081969	0
eco2	55	10	0.060518776	18.33486773	1.498253401	3.57740487	3.921373733	0
